x_m,y_m,w_tr_right_m,w_tr_left_m,ideal_speed,ideal_x,ideal_y
252.642804,-164.849637,4.585,4.793,329.7885758019532,256.13495718751295,-165.36877161923803
252.145749,-169.822446,4.582,4.797,329.9703796586009,255.65787462515613,-170.72045236777683
251.648787,-174.795269,4.579,4.8,330.361224221726,255.2878344858969,-174.76143928136213
251.151915,-179.768107,4.576,4.804,330.90165318721733,254.82086448317523,-179.84318122174778
250.655128,-184.740962,4.573,4.808,331.13663992490365,254.32040920324434,-185.16605495632422
250.158424,-189.713833,4.57,4.812,331.2618904349487,253.90065979677175,-189.618824921341
249.661797,-194.686721,4.567,4.816,331.34526385604147,253.44103134400876,-194.5342958745009
249.165245,-199.659627,4.564,4.82,331.4286372771342,252.98140289124575,-199.44976682766088
248.668763,-204.632552,4.561,4.824,331.51201069822696,252.52177443848274,-204.36523778082085
248.172347,-209.605495,4.558,4.827,331.5953841193197,252.06214598571972,-209.28070873398082
247.675995,-214.578459,4.555,4.831,331.67875754041245,251.6025175329567,-214.19617968714078
247.179701,-219.551442,4.552,4.835,331.76213096150525,251.1428890801937,-219.11165064030064
246.683462,-224.524446,4.549,4.839,331.845504382598,250.68326062743068,-224.02712159346055
246.187274,-229.497472,4.546,4.843,331.9705767986645,250.06453012591703,-230.69067242586408
245.691134,-234.47052,4.543,4.847,332.0,249.6186313604482,-235.58218647039547
245.195037,-239.44359,4.54,4.851,332.0,249.2090962269328,-240.09721862598053
244.69898,-244.416684,4.537,4.854,332.0,248.7995610934173,-244.6122507815657
244.202958,-249.389801,4.534,4.858,332.0,248.3709472181551,-249.24995151310594
243.706969,-254.362943,4.531,4.862,332.0,247.78887206304185,-255.50164181935554
243.211007,-259.33611,4.528,4.866,332.0,247.45330425687817,-259.0513511240518
242.71507,-264.309303,4.525,4.87,332.0,246.88288086811662,-265.0255982835753
242.219153,-269.282522,4.522,4.874,332.0,246.5025986089422,-269.0084297232575
241.723253,-274.255768,4.519,4.878,332.0,245.93217522018062,-274.98267688278105
241.227365,-279.229042,4.516,4.881,332.0,245.55245951822445,-278.9668037223658
240.731487,-284.202343,4.513,4.885,332.0,244.99504809699113,-284.9708019836771
240.235613,-289.175673,4.51,4.889,332.0,244.62344048283563,-288.9734674912179
239.739741,-294.149033,4.507,4.893,331.8337639421153,244.03434226545022,-294.97959148276453
239.243865,-299.122423,4.504,4.897,331.67838208436564,243.62855665978614,-298.9769575665916
238.747984,-304.095843,4.501,4.901,331.4453092977411,243.01987825129007,-304.9730066923322
238.252092,-309.069294,4.498,4.905,331.2899274399914,242.614092645626,-308.97037277615937
237.756185,-314.042777,4.495,4.908,331.0568546533669,242.0054142371299,-314.9664219019
237.260261,-319.016292,4.492,4.912,331.0,241.6213106287078,-318.6860996868737
236.764315,-323.989841,4.489,4.916,331.0,241.06295303595584,-323.99487892087495
236.268343,-328.963422,4.486,4.92,331.0,240.50459544320387,-329.3036581548762
235.772341,-333.937038,4.483,4.924,331.0,239.89543718692101,-334.50601680889275
235.276306,-338.910689,4.48,4.928,331.0,239.50199390807538,-337.72459970434215
234.780234,-343.884375,4.477,4.932,331.0,238.6066592761473,-344.9144081122497
234.284121,-348.858098,4.474,4.935,331.0,238.15899196018324,-348.5093123162034
233.787963,-353.831857,4.471,4.939,331.0,237.26365732825514,-355.6991207241109
233.291756,-358.805653,4.468,4.943,331.0,236.81599001229105,-359.29402492806474
232.795229,-363.779447,4.465,4.947,331.0,236.03377776591822,-365.53788912090744
232.296302,-368.752937,4.462,4.951,324.616701231083,235.36892362060433,-369.4783442114426
231.792136,-373.725708,4.459,4.955,315.7488702270422,234.5047591874433,-374.48015655603035
231.279893,-378.697345,4.456,4.959,306.88103922300127,233.6405947542823,-379.4819689006181
230.756735,-383.667434,4.453,4.963,300.1798492634503,232.86281634245364,-383.6732993966629
230.219821,-388.635559,4.45,4.966,295.4278962332652,231.61122135920556,-388.955138077221
229.666313,-393.601308,4.447,4.97,290.56205468449747,230.34001322291473,-394.30362481715287
229.093371,-398.564264,4.444,4.974,287.3510503345853,229.57041257252504,-397.4332060998865
228.498157,-403.524014,4.441,4.978,280.9290416347609,228.03121127174563,-403.6923686653537
227.874499,-408.479233,4.475,4.991,277.7180372848487,227.26161062135594,-406.8219499480873
227.170778,-413.416195,4.515,5.007,271.2960285850244,225.72240932057656,-413.08111251355444
226.302512,-418.312204,4.586,5.004,266.0511583011576,224.53700734669462,-417.4574363305427
225.184492,-423.144367,4.817,4.907,261.88127413127336,223.10517263668277,-422.19634943524534
223.731505,-427.889788,4.95,4.947,257.0632328308202,221.33528016890426,-426.99953223399234
221.871206,-432.525528,4.939,5.187,252.0381072026796,219.31010968757226,-430.9659551006903
219.619586,-437.028325,5.139,5.107,245.58507571468812,217.14070225958045,-434.97339930898477
217.02973,-441.374783,5.29,5.06,238.85994484041225,214.28574371223903,-440.0632201200632
214.154855,-445.541505,5.285,5.128,234.37652425756167,212.38243801401137,-443.4564339941155
211.047603,-449.505391,5.281,5.196,230.65650040723904,209.15641303111562,-448.31097344989496
207.741155,-453.253423,5.197,5.342,229.268873717086,206.789915297873,-451.31460518824133
204.244875,-456.784924,5.108,5.493,227.1729500432196,202.94153339012752,-455.6557949098227
200.566673,-460.099969,4.928,5.578,225.7671417665388,200.20015308582433,-458.4532306057978
196.714461,-463.19863,4.742,5.657,223.11412902778636,195.8304720702425,-462.337951856911
192.696149,-466.080984,4.84,5.595,221.12869191527844,192.71918057402473,-464.6950136401332
188.519648,-468.747104,4.988,5.507,218.79765316651037,187.79681849076533,-468.1891047150806
184.192869,-471.197066,5.137,5.42,218.32356010336255,183.38936772229863,-470.2797266138051
179.723724,-473.430943,5.209,5.373,217.84943722745967,178.96381181427932,-472.3659607919967
175.120156,-475.448725,5.271,5.332,217.37531435155677,174.53825590626005,-474.4521949701883
170.395519,-477.236854,5.324,5.281,217.1143068894249,170.2291311799913,-476.4036102500472
165.574466,-478.753461,5.357,5.207,217.9330064351201,165.49392851168528,-477.69532172268134
160.683066,-479.953127,5.369,5.157,218.750916187459,160.96716306640386,-478.817312285905
155.74739,-480.790433,5.136,5.396,219.8502567739413,156.21177038276812,-479.5548261994426
150.79223,-481.227957,4.903,5.636,221.05870822025864,150.17449675534917,-479.80007160117384
145.833603,-481.283146,4.786,5.759,221.8642472677135,146.14167868888734,-479.96138432383225
140.883849,-480.996477,4.863,5.688,223.13658008658012,140.06876604574475,-480.066335810669
135.95529,-480.408507,4.94,5.618,224.69502164502168,136.09380207023787,-479.41237070856425
131.060158,-479.55942,5.127,5.574,226.2534632034632,132.11883809473096,-478.7584056064595
126.207525,-478.476869,5.338,5.534,228.5911255411255,126.15639213147064,-477.77745795330236
121.402618,-477.173268,5.401,5.479,230.149567099567,122.18142815596374,-477.1234928511976
116.650433,-475.660108,5.401,5.416,232.18608910928015,116.47557864510723,-475.67586314255175
111.955967,-473.94888,5.401,5.353,233.42701993125556,112.70939531547549,-474.46096529428337
107.324215,-472.051077,5.368,5.331,235.28816678744263,107.01920998735284,-472.610225448076
102.760174,-469.978188,5.291,5.364,235.8970957437434,103.24355952717889,-470.6892804771104
98.26884,-467.741706,5.219,5.395,236.50602470004412,99.46790906700491,-468.7683355061446
93.855208,-465.353122,5.21,5.417,237.72388261264567,91.916608146657,-464.9264455642133
89.524269,-462.823913,5.201,5.438,238.33281156894645,88.14095768648303,-463.0055005932476
85.280258,-460.163151,5.155,5.482,238.9417405252472,84.36530722630907,-461.08455562228187
81.125822,-457.374886,5.101,5.53,239.54376493206604,80.95904865642372,-459.2248413557671
77.063411,-454.462539,5.047,5.578,241.0110415175376,75.90487856615981,-455.342780853073
73.095476,-451.429532,5.024,5.591,242.3639405869721,72.58747368520213,-452.03296802896136
69.224466,-448.279285,5.096,5.498,243.71683965640665,69.27006880424445,-448.72315520484983
65.452833,-445.015219,5.168,5.405,245.06973872584112,65.95266392328676,-445.4133423807382
61.783026,-441.640756,5.24,5.313,246.87360415175385,61.52945741534319,-441.00025861525603
58.217496,-438.159317,5.252,5.305,248.22650322118832,58.212052534385506,-437.6904457911444
54.758656,-434.574333,5.255,5.309,249.5794022906228,54.894647653427825,-434.38063296703274
51.407704,-430.889554,5.259,5.313,250.93230136005732,51.57724277247014,-431.0708201429211
48.164342,-427.109128,5.157,5.419,252.28520042949185,48.25983789151246,-427.76100731880945
45.028178,-423.237223,5.049,5.53,254.091734168941,43.850334404488095,-423.27409323035204
41.998824,-419.278011,4.941,5.64,255.01883661664723,41.55416785071864,-420.03530620649246
39.075889,-415.235662,4.906,5.632,256.4093044595924,38.08749926391434,-415.14855651184064
36.258983,-411.114344,4.886,5.6,257.33628302155586,35.776386872711484,-411.8907233820728
33.547717,-406.91823,4.866,5.567,258.7141914457382,32.58994544089104,-406.8448050023733
30.9417,-402.651488,4.846,5.535,259.6318068279055,30.487745363660082,-403.4683099309849
28.440543,-398.318288,4.826,5.503,261.04880983665,27.520637362972565,-398.3291907244413
26.043855,-393.922802,4.817,5.468,261.9944953690352,25.72567242515497,-394.78883197394987
23.751248,-389.469198,4.879,5.419,263.4103729312894,23.074432754126164,-389.4495298586836
21.562329,-384.961648,4.941,5.369,264.35429130612545,21.306939640106975,-385.88999511517267
19.476711,-380.404321,5.003,5.319,265.7650061373638,18.756645087221386,-380.49500553813647
17.494002,-375.801387,5.064,5.27,266.70208652633846,17.12285277778028,-376.8617133056009
15.613813,-371.157016,5.111,5.231,267.6989038004296,14.818907207532277,-371.3313305962963
13.835755,-366.475379,5.152,5.197,268.2881608736462,13.439295234823078,-367.57975417928
12.159436,-361.760645,5.193,5.163,269.1720464834711,11.36987727575925,-361.95238955375555
10.584433,-357.016952,5.234,5.128,269.7613035566877,9.990265303050023,-358.2008131367393
9.109108,-352.247256,5.222,5.134,270.641520212935,8.112914186058248,-352.6822655700564
7.730328,-347.453062,5.175,5.166,271.7048761389848,6.3612084661154995,-346.950971230615
6.444866,-342.635781,5.128,5.197,272.498419755698,5.221992431299583,-343.01594463000714
5.249496,-337.796826,5.082,5.229,273.29158804487184,4.082503355888093,-339.0293444446282
4.140991,-332.93761,5.035,5.261,274.0821850326581,2.9509027345997936,-334.3865958277594
3.116125,-328.059546,4.965,5.364,274.89001060963955,1.9180011395311283,-329.4374529147104
2.17167,-323.164046,4.892,5.475,275.69783618662103,0.885099544462463,-324.48831000166143
1.304401,-318.252524,4.82,5.587,276.50566176360246,-0.14780205060620233,-319.5391670886125
0.51109,-313.326391,4.864,5.554,277.31348734058395,-1.1807036456748676,-314.59002417556354
-0.211488,-308.38706,4.92,5.508,278.1213129175654,-2.2136052407435045,-309.6408812625146
-0.866561,-303.435944,4.975,5.462,279.3374518712597,-3.179611681452826,-304.04076702607193
-1.457355,-298.474456,5.031,5.415,281.01741970052115,-3.9346479118747766,-298.023192174879
-1.987097,-293.504008,5.052,5.383,282.27739557246724,-4.500925084691232,-293.5100110364843
-2.459013,-288.526014,5.064,5.355,283.53737144441334,-5.067202257507688,-288.99682989808963
-2.87633,-283.541884,5.077,5.326,284.79734731635943,-5.633479430324172,-284.4836487596949
-3.242275,-278.553034,5.097,5.304,285.90047400204685,-6.105122099241896,-278.54326588550015
-3.560073,-273.560874,5.118,5.283,286.6168732080952,-6.417334607050776,-274.5158692692436
-3.832953,-268.566818,5.138,5.263,287.68809991816386,-6.821474615356067,-268.4897282470896
-4.064175,-263.572039,5.169,5.233,288.4001485095641,-7.050884979943845,-264.48162485621503
-4.257137,-258.576793,5.231,5.175,289.48731423636053,-7.352677191452386,-258.49479479528776
-4.415269,-253.581115,5.294,5.116,290.228398300527,-7.517724262199863,-254.52520448557675
-4.542002,-248.585043,5.356,5.058,291.3367307557409,-7.697613967975343,-248.5474908811397
-4.640765,-243.588612,5.397,5.053,292.0313439519755,-7.808408497713856,-244.55962200859136
-4.714989,-238.591859,5.421,5.091,292.4922216665239,-7.927200794632313,-238.56704143933007
-4.768104,-233.59482,5.445,5.129,292.79826333882386,-7.9778334901994015,-234.57994820035736
-4.803539,-228.597531,5.469,5.167,293.2567875104761,-8.041076483282865,-228.6028496059024
-4.824724,-223.600028,5.493,5.205,293.56247029157754,-8.08323847867183,-224.61811720959912
-4.835091,-218.602349,5.517,5.243,294.05203230106144,-8.143680146961117,-218.63912399894178
-4.838068,-213.604529,5.541,5.282,295.1878048718768,-8.14177918833434,-212.6179234504246
-4.837086,-208.606603,5.565,5.32,295.94039837088496,-8.111447550264245,-208.58381558710016
-4.835575,-203.60861,5.589,5.358,296.6929918698932,-8.081115912194122,-204.54970772377578
-4.836965,-198.610585,5.613,5.396,297.8205536216954,-8.026800919464733,-198.5167227687013
-4.844686,-193.612563,5.637,5.434,298.56904543993096,-7.969245490730913,-194.53873517591342
-4.862167,-188.614583,5.661,5.472,299.4917557013964,-7.877951811536576,-188.56395768620985
-4.892841,-183.616679,5.685,5.51,300.2871956842776,-7.781663187319822,-182.59203849153516
-4.940135,-178.618888,5.709,5.548,300.81654584347035,-7.716795609757753,-178.6134937343943
-5.006192,-173.621238,5.733,5.586,301.61057108225947,-7.619494243414607,-172.64567659868288
-5.088145,-168.623723,5.757,5.624,302.13992124145227,-7.554626665852567,-168.66713184154196
-5.181915,-163.626331,5.781,5.662,302.93156098048735,-7.420363177479743,-163.16093383486714
-5.283417,-158.629048,5.805,5.7,303.6438307889993,-7.250257548700091,-157.8706837861066
-5.388572,-153.631861,5.829,5.738,304.11368500355394,-7.134853573225058,-154.35420904993595
-5.493297,-148.634757,5.842,5.769,304.8184663253859,-6.961747610012452,-149.07949694568
-5.59351,-143.637722,5.783,5.746,305.43511856771033,-6.762118880884714,-143.20197223248945
-5.685131,-138.640744,5.723,5.723,305.8260655556076,-6.624400906036783,-139.19809916929424
-5.764076,-133.643809,5.663,5.7,306.4124860374536,-6.4178239437648585,-133.19228957450142
-5.826657,-128.646903,5.603,5.677,306.8034330253509,-6.280105968916899,-129.18841651130623
-5.872012,-123.650002,5.543,5.654,307.3486918630087,-6.014840184995933,-123.17284028938445
-5.900523,-118.653081,5.484,5.631,307.698489617238,-5.819306657951472,-119.03504494077487
-5.912576,-113.656113,5.424,5.608,308.0464235354534,-5.557271362035777,-113.7791821602541
-5.90856,-108.659072,5.364,5.585,308.3943574536688,-5.295236066120111,-108.52331937973338
-5.88886,-103.66193,5.304,5.562,308.74229137188416,-5.033200770204417,-103.26745659921261
-5.853864,-98.664662,5.311,5.577,309.0902252900996,-4.771165474288779,-98.01159381869192
-5.80396,-93.667241,5.322,5.593,309.43815920831497,-4.509130178373113,-92.75573103817118
-5.739533,-88.66964,5.332,5.61,309.7860931265304,-4.247094882457418,-87.4998682576504
-5.660441,-83.671891,5.343,5.626,309.960060085638,-4.116077234499556,-84.87193686739005
-5.564457,-78.674251,5.354,5.643,310.4352882268459,-3.79486674495368,-79.29700317288632
-5.448835,-73.677031,5.364,5.66,311.06262496476967,-3.411006682235751,-73.33437686533466
-5.310834,-68.680547,5.375,5.676,311.5331275182125,-3.1231116351973185,-68.86240713467089
-5.147709,-63.68511,5.386,5.693,312.0036300716554,-2.835216588158886,-64.39043740400717
-4.956716,-58.691033,5.405,5.695,312.6309668095792,-2.451356525440957,-58.427811096455486
-4.735114,-53.69863,5.443,5.668,312.9440632090501,-2.1945833785732702,-54.78585904563752
-4.480158,-48.708213,5.481,5.64,313.1684375358201,-1.749115679930128,-48.55571278399117
-4.189105,-43.720095,5.519,5.613,313.2959143065044,-1.4473392960522347,-44.339625561943365
-3.859838,-38.734536,5.556,5.586,313.4871182081524,-0.9940694049074921,-38.016419462312
-3.494838,-33.751409,5.594,5.558,313.61451385281873,-0.6879296683885627,-33.80699808517667
-3.098632,-28.770413,5.627,5.554,313.741806510278,-0.3712090814561009,-29.523990683308767
-2.675757,-23.791245,5.646,5.617,313.93271396168643,0.10711166538305861,-23.076947469882754
-2.230749,-18.813605,5.664,5.68,314.0673538683696,0.4307860833655752,-18.765606226902108
-1.768145,-13.83719,5.683,5.743,314.2102587902089,0.7598378571229034,-14.43933238332174
-1.292482,-8.8617,5.702,5.806,314.3531637120482,1.0888896308801748,-10.113058539741402
-0.808296,-3.886832,5.72,5.869,314.5675210948071,1.5824672915161102,-3.623647774370866
