Distance,X,Y,Speed
968.0,-152.88482872206697,8696.77394797688,83.43935692213314
970.0,-156.9418813582105,8716.153000195924,86.31057168138875
972.0,-161.65544970084488,8738.107059706263,89.4571796076231
974.0,-166.36901804347926,8760.061119216602,92.60378753385746
976.0,-174.0533825701646,8792.043339994796,95.53329215842045
978.0,-182.19689691300883,8825.575457877096,98.42924249824824
980.0,-188.82017577096946,8851.901631081615,101.35582663772544
982.0,-193.63538942466337,8870.048750614267,103.61091820987644
984.0,-196.6986783501347,8880.389897562556,104.99980709876533
986.0,-199.76196727560608,8890.731044510847,106.3886959876542
988.0,-202.82525620107745,8901.072191459136,107.77758487654309
990.0,-206.41240021491552,8914.316499703735,111.76059728212653
992.0,-210.35542967689855,8929.324902302102,116.10454658319831
994.0,-214.90097771621603,8947.182412456563,120.13383910108593
996.0,-219.44652575553351,8965.039922611024,124.16313161897354
998.0,-224.08686479559532,8983.077020310178,128.17588540573206
1000.0,-229.0667323883722,9001.75737632137,132.12939969296104
1002.0,-234.05189447771986,9020.452374548348,136.0406991898368
1004.0,-239.28421488711712,9039.830902438083,137.98132281120598
1006.0,-244.51653529651438,9059.209430327819,139.92194643257517
1008.0,-249.75864444365794,9078.891414470409,141.8198494023748
1010.0,-254.82081253793186,9098.111405357511,144.3742311118465
1012.0,-259.86395649355524,9117.279573119478,146.99809358387975
1014.0,-264.83738552032275,9136.189374751695,149.60409724451645
1016.0,-269.49294018261674,9153.921122118592,152.12867131157685
1018.0,-274.43452539335027,9173.236437291282,154.80713580873058
1020.0,-279.5268605325827,9193.386358189822,157.56670692704702
1022.0,-284.61919567181513,9213.536279088363,160.32627804536347
1024.0,-290.61820712149324,9238.188008321438,163.01917824452815
1026.0,-297.4016155438659,9267.335400883487,164.937002697366
1028.0,-304.1850239662386,9296.482793445535,166.85482715020387
1030.0,-310.96843238861123,9325.630186007584,168.7726516030417
1032.0,-317.75184081098394,9354.777578569632,170.69047605587957
1034.0,-324.5352492333566,9383.92497113168,172.60830050871743
1036.0,-331.3186576557293,9413.07236369373,174.5261249615553
1038.0,-335.3318526694608,9430.259643829266,176.3579624975897
1040.0,-338.86570896298923,9445.463379816927,178.17428300328245
1042.0,-340.8502526585511,9454.761339736224,179.9366953960274
1044.0,-342.8347963541129,9464.05929965552,181.69910778877235
1046.0,-344.81934004967474,9473.357259574817,183.4615201815173
1048.0,-346.80388374523653,9482.655219494112,185.22393257426225
1050.0,-348.7884274407984,9491.953179413409,186.9863449670072
1052.0,-350.7729711363602,9501.251139332706,188.74875735975215
1054.0,-353.5987489504385,9515.38258515887,190.49392552233942
1056.0,-357.78716482914615,9537.34335190364,192.21116133661747
1058.0,-361.9755807078538,9559.304118648412,193.92839715089548
1060.0,-366.45080464267426,9583.580277680347,195.39102601762374
1062.0,-371.40206426132016,9611.699457601171,196.4310656655335
1064.0,-376.353323879966,9639.818637521996,197.47110531344327
1066.0,-381.3045834986119,9667.937817442822,198.51114496135304
1068.0,-386.25584311725777,9696.056997363647,199.5511846092628
1070.0,-391.1555975137471,9724.044468335684,200.59028313501477
1072.0,-394.87550822963607,9749.014847750832,201.60782312778602
1074.0,-397.34338146178237,9769.86023240061,202.65231234447367
1076.0,-399.0260786448017,9788.118755926342,203.7137019219225
1078.0,-400.70877582782106,9806.377279452072,204.77509149937134
1080.0,-402.3914730108404,9824.635802977804,205.83648107682015
1082.0,-404.07417019385974,9842.894326503534,206.89787065426898
1084.0,-405.7568673768791,9861.152850029266,207.95926023171782
1086.0,-407.43956455989843,9879.411373554998,209.02064980916663
1088.0,-409.1222617429178,9897.669897080728,210.08203938661546
1090.0,-410.8049589259371,9915.92842060646,211.1434289640643
1092.0,-412.48765610895646,9934.186944132192,212.20481854151313
1094.0,-414.1703532919758,9952.445467657923,213.26620811896194
1096.0,-415.85305047499514,9970.703991183655,214.32759769641078
1098.0,-417.5357476580145,9988.962514709385,215.3889872738596
1100.0,-418.4803253723139,10003.944691095256,216.4390314041675
1102.0,-419.04158319934766,10018.108196239056,217.49800162527538
1104.0,-419.6028410263814,10032.271701382857,218.55697184638325
1106.0,-420.1640988534151,10046.435206526658,219.61594206749112
1108.0,-420.7253566804488,10060.598711670458,220.674912288599
1110.0,-421.2866145074825,10074.762216814257,221.73388250970686
1112.0,-421.84787233451624,10088.925721958058,222.79285273081473
1114.0,-422.40913016154997,10103.089227101858,223.8518229519226
1116.0,-422.97038798858364,10117.252732245659,224.91079317303044
1118.0,-423.53112528174705,10142.919629444503,225.94642344708103
1120.0,-424.0918335818206,10169.227251289067,226.98075371507795
1122.0,-424.65140355106695,10195.578054136062,228.01227405574164
1124.0,-425.13405488013194,10224.846659004505,228.853923592317
1126.0,-425.6167062091969,10254.115263872947,229.69557312889233
1128.0,-426.09935753826187,10283.38386874139,230.53722266546768
1130.0,-426.58200886732686,10312.652473609833,231.37887220204303
1132.0,-427.0051262454888,10340.371983441511,232.2181624217926
1134.0,-427.04339073177766,10358.077481173512,233.0422010096671
1136.0,-427.0816552180666,10375.782978905512,233.86623959754164
1138.0,-427.1199197043555,10393.488476637513,234.69027818541616
1140.0,-427.1581841906444,10411.193974369513,235.5143167732907
1142.0,-427.1964486769333,10428.899472101513,236.33835536116518
1144.0,-427.23471316322224,10446.604969833514,237.1623939490397
1146.0,-427.2729776495111,10464.310467565514,237.98643253691424
1148.0,-427.31124213580006,10482.015965297514,238.81047112478876
1150.0,-426.97023385508083,10496.532133804796,239.67547974413634
1152.0,-426.51593630629424,10510.095645530668,240.55272616509276
1154.0,-426.06163875750764,10523.65915725654,241.42997258604922
1156.0,-425.60734120872104,10537.222668982411,242.30721900700564
1158.0,-425.15304365993444,10550.786180708283,243.18446542796207
1160.0,-424.69874611114784,10564.349692434156,244.06171184891852
1162.0,-424.24444856236124,10577.913204160028,244.93895826987495
1164.0,-423.54710047640395,10594.853839657293,245.60517398914817
1166.0,-422.79940474746707,10612.647123350345,246.25295075939968
1168.0,-421.94720816106604,10632.38967760197,246.89209819920046
1170.0,-421.095011574665,10652.132231853593,247.53124563900124
1172.0,-420.242814988264,10671.874786105218,248.17039307880202
1174.0,-419.390618401863,10691.617340356841,248.8095405186028
1176.0,-418.5384218154619,10711.359894608466,249.44868795840358
1178.0,-417.6862252290609,10731.102448860089,250.08783539820433
1180.0,-416.86304020602506,10750.834874231297,250.72576813457744
1182.0,-416.1598064024934,10770.525420730184,251.35867855775592
1184.0,-415.1985275884368,10789.921330367757,251.99067349887613
1186.0,-414.1613651425746,10809.230595760378,252.62239922299696
1188.0,-413.1242026967125,10828.539861153002,253.2541249471178
1190.0,-412.08704025085035,10847.849126545623,253.88585067123861
1192.0,-410.55737289754467,10867.833920057346,254.38350067434072
1194.0,-408.9190856282219,10887.967698495828,254.8515808328852
1196.0,-407.2807983588992,10908.10147693431,255.31966099142966
1198.0,-405.64251108957643,10928.23525537279,255.78774114997412
1200.0,-404.0042238202537,10948.369033811272,256.2558213085186
1202.0,-402.36593655093094,10968.502812249752,256.72390146706306
1204.0,-400.4123346375054,10990.473952412973,257.1892968980102
1206.0,-398.36804612984685,11012.973530060171,257.65392018339793
1208.0,-396.2612491112778,11035.507573232859,258.14551647655253
1210.0,-393.97196262944607,11058.14223622764,258.7158586818757
1212.0,-391.68267614761436,11080.776899222425,259.2862008871989
1214.0,-389.39338966578265,11103.411562217207,259.8565430925221
1216.0,-387.10410318395094,11126.046225211989,260.4268852978453
1218.0,-384.81481670211923,11148.680888206773,260.99722750316846
1220.0,-382.5255302202875,11171.315551201555,261.56756970849165
1222.0,-380.2362437384558,11193.950214196338,262.1379119138149
1224.0,-377.94695725662416,11216.58487719112,262.7082541191381
1226.0,-375.7430133152111,11236.898846059828,263.2949368411682
1228.0,-373.56491698113217,11252.992557861635,263.8924190261837
1230.0,-371.3868206470533,11269.08626966344,264.48990121119914
1232.0,-369.20872431297437,11285.179981465244,265.08738339621465
1234.0,-367.03062797889544,11301.27369326705,265.68486558123016
1236.0,-364.85253164481657,11317.367405068855,266.2823477662456
1238.0,-362.67443531073764,11333.461116870661,266.8798299512611
1240.0,-360.49633897665876,11349.554828672466,267.47731213627657
1242.0,-358.31824264257983,11365.64854047427,268.0747943212921
1244.0,-354.73168144520656,11387.136906828853,268.6651622361281
1246.0,-350.90411549454313,11409.548361450285,269.25431281642193
1248.0,-347.07654954387965,11431.959816071716,269.84346339671583
1250.0,-343.24898359321617,11454.371270693147,270.43261397700974
1252.0,-339.4214176425527,11476.782725314579,271.0217645573036
1254.0,-335.59385169188926,11499.19417993601,271.6109151375975
1256.0,-331.54237559195036,11521.963409930275,272.1230451394494
1258.0,-327.05544233053695,11545.428436201768,272.48538665439264
1260.0,-322.5685090691235,11568.89346247326,272.8477281693358
1262.0,-318.08157580771007,11592.358488744752,273.21006968427906
1264.0,-313.59464254629665,11615.823515016244,273.57241119922224
1266.0,-309.1077092848832,11639.288541287737,273.9347527141655
1268.0,-304.6207760234698,11662.753567559228,274.29709422910867
1270.0,-300.4920936616809,11681.393878119674,274.6572816449734
1272.0,-296.4209344566562,11699.259500107168,275.01712318430543
1274.0,-292.3497752516315,11717.125122094661,275.3769647236375
1276.0,-288.2786160466068,11734.990744082153,275.7368062629696
1278.0,-284.20745684158214,11752.856366069647,276.0966478023017
1280.0,-280.13629763655746,11770.721988057141,276.45648934163376
1282.0,-276.0651384315328,11788.587610044635,276.81633088096584
1284.0,-271.9016385614696,11805.079889427509,277.2360491071427
1286.0,-267.6418686363662,11820.140386094925,277.7181919642856
1288.0,-263.3820987112628,11835.200882762343,278.20033482142844
1290.0,-259.12232878615947,11850.26137942976,278.68247767857133
1292.0,-254.86255886105607,11865.321876097178,279.1646205357142
1294.0,-250.60278893595267,11880.382372764596,279.64676339285705
1296.0,-246.06403231521747,11895.987383251528,280.0853482306032
1298.0,-240.76077968437377,11913.08450303609,280.40457278143094
1300.0,-235.45752705353004,11930.181622820654,280.7237973322587
1302.0,-230.1542744226863,11947.278742605218,281.04302188308645
1304.0,-224.04631338003156,11965.750977935017,281.3601863787363
1306.0,-217.7144768936235,11984.605779916765,281.6767777527927
1308.0,-211.38264040721543,12003.460581898515,281.9933691268492
1310.0,-205.05080392080734,12022.315383880263,282.3099605009057
1312.0,-198.71896743439927,12041.17018586201,282.62655187496216
1314.0,-192.3871309479912,12060.024987843759,282.94314324901865
1316.0,-186.05529446158314,12078.879789825509,283.25973462307513
1318.0,-179.37811323945863,12097.561953533275,283.5745750551756
1320.0,-172.53496027695726,12116.16114775628,283.88857398933607
1322.0,-165.35045409168313,12134.772968803225,284.3354311577616
1324.0,-157.97818526180515,12153.391735282928,284.8553675056376
1326.0,-150.60591643192717,12172.010501762634,285.3753038535136
1328.0,-143.23364760204916,12190.629268242337,285.89524020138964
1330.0,-135.86137877217118,12209.248034722043,286.41517654926565
1332.0,-127.89898637565233,12228.604364712297,286.93418270069196
1334.0,-119.28755895504237,12248.771888455689,287.4521657950683
1336.0,-110.67613153443243,12268.93941219908,287.97014888944466
1338.0,-102.06470411382247,12289.106935942475,288.488131983821
1340.0,-93.4355863259875,12309.290556614871,289.0010488466754
1342.0,-83.32568074039867,12330.821584932832,289.08989232976995
1344.0,-73.21577515480985,12352.35261325079,289.1787358128645
1346.0,-63.105869569221014,12373.883641568751,289.267579295959
1348.0,-52.99596398363219,12395.41466988671,289.3564227790536
1350.0,-42.88605839804336,12416.94569820467,289.44526626214815
1352.0,-32.739308893022006,12438.490906553483,289.53410155102
1354.0,-20.96537280988541,12460.662366295674,289.622574947635
1356.0,-9.191436726748812,12482.833826037864,289.7110483442499
1358.0,2.5824993563877854,12505.005285780055,289.79952174086486
1360.0,14.356435439524375,12527.176745522245,289.8879951374798
1362.0,26.130371522660973,12549.348205264434,289.97646853409475
1364.0,38.067555283566115,12570.067743124766,290.2568643857209
1366.0,50.063891230455596,12590.261182517022,290.6068026217079
1368.0,62.060227177345084,12610.45462190928,290.9567408576949
1370.0,74.05656312423457,12630.648061301537,291.30667909368196
1372.0,86.05289907112406,12650.841500693796,291.65661732966896
1374.0,98.04923501801355,12671.034940086052,292.00655556565596
1376.0,110.04557096490304,12691.22837947831,292.356493801643
1378.0,122.04190691179251,12711.421818870567,292.70643203763
1380.0,134.038242858682,12731.615258262826,293.056370273617
1382.0,146.03457880557147,12751.808697655082,293.406308509604
1384.0,158.03091475246097,12772.00213704734,293.75624674559106
1386.0,167.95685760060397,12787.687672660028,294.06074635241293
1388.0,176.0779749316236,12799.245370197628,294.26276655443314
1390.0,184.19909226264323,12810.803067735229,294.46478675645335
1392.0,192.32020959366287,12822.36076527283,294.66680695847356
1394.0,200.4413269246825,12833.91846281043,294.86882716049377
1396.0,208.56244425570213,12845.476160348031,295.070847362514
1398.0,216.6835615867218,12857.033857885632,295.2728675645342
1400.0,224.80467891774143,12868.591555423232,295.4748877665544
1402.0,232.92579624876106,12880.149252960833,295.6769079685746
1404.0,241.0469135797807,12891.706950498434,295.8789281705948
1406.0,249.16803091080033,12903.264648036034,296.08094837261496
1408.0,257.28914824182,12914.822345573635,296.28296857463516
1410.0,265.41026557283965,12926.380043111236,296.48498877665537
1412.0,273.53138290385925,12937.937740648837,296.6870089786756
1414.0,281.65250023487886,12949.495438186435,296.8890291806958
1416.0,290.89872023059985,12961.770043326704,297.0
1418.0,301.5162132737474,12974.91841412754,297.0
1420.0,312.1337063168949,12988.066784928376,297.0
1422.0,322.75119936004245,13001.215155729215,297.0
1424.0,335.1199540820798,13016.053835504552,297.0
1426.0,347.95930064744016,13031.346728162911,297.0
1428.0,360.79864721280046,13046.639620821272,297.0
1430.0,373.6379937781608,13061.932513479633,297.0
1432.0,386.4773403435212,13077.225406137994,297.0
1434.0,399.31668690888154,13092.518298796353,297.0
1436.0,412.325408278802,13107.501897590944,297.40953741054614
1438.0,425.56149121749485,13121.742546994205,298.1496527484342
1440.0,438.79757415618775,13135.983196397465,298.88976808632225
1442.0,452.0336570948806,13150.223845800725,299.6298834242103
1444.0,465.2697400335735,13164.464495203983,300.3699987620983
1446.0,478.50582297226634,13178.705144607244,301.1101140999864
1448.0,491.74190591095925,13192.945794010504,301.8502294378744
1450.0,506.88495662318223,13208.13141727168,302.1184109881911
1452.0,522.5118053583963,13223.556780548695,302.2668628626428
1454.0,540.3337406101152,13240.107324301229,302.41497652895816
1456.0,558.7864615293128,13256.981202788837,302.5629930069196
1458.0,577.2391824485103,13273.855081276446,302.7110094848811
1460.0,595.6919033677078,13290.728959764054,302.85902596284257
1462.0,614.1446242869054,13307.602838251662,303.00704244080407
1464.0,632.5973452061028,13324.476716739271,303.1550589187655
1466.0,651.0500661253003,13341.350595226879,303.303075396727
1468.0,669.5027870444978,13358.224473714487,303.4510918746885
1470.0,687.9555079636954,13375.098352202096,303.59910835265
1472.0,706.4082288828929,13391.972230689704,303.7471248306114
1474.0,722.5029586718626,13406.466966057968,303.8947872997952
1476.0,736.7877868476218,13418.757723441215,304.05068279045696
1478.0,749.828981817113,13428.852844067442,304.22756892292944
1480.0,762.8701767866042,13438.947964693669,304.40445505540185
1482.0,775.9113717560955,13449.043085319896,304.5813411878743
1484.0,788.9525667255867,13459.138205946123,304.75822732034675
1486.0,801.993761695078,13469.23332657235,304.93511345281917
1488.0,815.0349566645692,13479.328447198577,305.1119995852916
1490.0,828.0761516340605,13489.423567824804,305.28888571776406
1492.0,841.1173466035517,13499.518688451031,305.4657718502365
1494.0,854.158541573043,13509.613809077258,305.6426579827089
1496.0,867.1997365425342,13519.708929703485,305.8195441151814
1498.0,880.2409315120254,13529.804050329712,305.9964302476538
1500.0,893.2821264815167,13539.89917095594,306.1733163801262
1502.0,906.3233214510079,13549.994291582167,306.3502025125987
1504.0,919.3645164204992,13560.089412208394,306.5270886450711
1506.0,937.4779528924914,13572.988695452364,306.70361784437983
1508.0,962.755851894859,13589.84881494477,306.8796428811253
1510.0,988.8225901290695,13607.117521357948,307.0915474279312
1512.0,1016.5948424337088,13625.269615303396,307.3810254609152
1514.0,1044.367094738348,13643.421709248843,307.67050349389933
1516.0,1072.1393470429875,13661.573803194291,307.95998152688344
1518.0,1099.9115993476269,13679.725897139737,308.24945955986755
1520.0,1127.6838516522662,13697.877991085184,308.53893759285165
1522.0,1155.4561039569055,13716.030085030632,308.82841562583576
1524.0,1173.7592929730336,13727.781156262809,309.033732718894
1526.0,1184.6983932132187,13734.48173358552,309.11668202764974
1528.0,1195.6374934534037,13741.182310908234,309.1996313364055
1530.0,1206.576593693589,13747.882888230946,309.28258064516126
1532.0,1217.5156939337742,13754.58346555366,309.365529953917
1534.0,1228.4547941739593,13761.284042876372,309.4484792626728
1536.0,1239.3938944141446,13767.984620199084,309.53142857142853
1538.0,1250.3329946543297,13774.685197521798,309.6143778801843
1540.0,1261.2720948945148,13781.38577484451,309.69732718894005
1542.0,1272.2111951347,13788.086352167224,309.7802764976958
1544.0,1283.1502953748852,13794.786929489936,309.86322580645157
1546.0,1294.0893956150703,13801.48750681265,309.9461751152073
1548.0,1308.0570437491276,13809.104220924364,310.0290768554045
1550.0,1327.6217550794663,13818.414048595507,310.1118906840884
1552.0,1347.186466409805,13827.723876266647,310.1947045127723
1554.0,1366.7511777401437,13837.03370393779,310.2775183414562
1556.0,1386.3158890704824,13846.343531608933,310.36033217014005
1558.0,1413.325787376977,13858.961802721702,310.44301487284133
1560.0,1445.1510688026465,13873.71990225659,310.52561276614216
1562.0,1476.976350228316,13888.478001791476,310.608210659443
1564.0,1508.8016316539856,13903.236101326363,310.6908085527438
1566.0,1540.6269130796552,13917.994200861252,310.77340644604465
1568.0,1572.4521945053248,13932.75230039614,310.85600433934553
1570.0,1604.2774759309943,13947.510399931027,310.93860223264636
1572.0,1634.651444361299,13961.540748318024,311.0739438608059
1574.0,1660.8222595712523,13973.463453770222,311.3620368249852
1576.0,1677.3883850507382,13980.753478864028,311.64948005705395
1578.0,1693.5019119003966,13987.825199687579,311.9368926720105
1580.0,1709.615438750055,13994.89692051113,312.2243052869671
1582.0,1725.7289655997138,14001.96864133468,312.5117179019237
1584.0,1741.8424924493722,14009.04036215823,312.79913051688027
1586.0,1755.4348118404077,14014.739419062855,313.02157469842507
1588.0,1763.1753249898334,14017.252477425018,313.09322498839765
1590.0,1770.9158381392592,14019.765535787183,313.1648752783703
1592.0,1778.656351288685,14022.278594149348,313.2365255683429
1594.0,1786.396864438111,14024.791652511512,313.3081758583155
1596.0,1794.1373775875368,14027.304710873676,313.37982614828815
1598.0,1801.8778907369626,14029.81776923584,313.4514764382607
1600.0,1809.6184038863883,14032.330827598005,313.52312672823336
1602.0,1817.358917035814,14034.843885960168,313.594777018206
1604.0,1826.412449451157,14037.822531947559,313.66642968895684
1606.0,1843.3972448021498,14043.613549368558,313.7380967407446
1608.0,1860.3820401531427,14049.404566789557,313.80976379253235
1610.0,1877.3668355041357,14055.195584210556,313.88143084432005
1612.0,1894.3516308551284,14060.986601631555,313.9530978961078
1614.0,1912.6426142894495,14067.110046484167,314.0
1616.0,1933.4073751549001,14073.86307254971,314.0
1618.0,1954.1721360203505,14080.616098615252,314.0
1620.0,1974.9368968858012,14087.369124680794,314.0
1622.0,1995.7016577512516,14094.122150746334,314.0
1624.0,2016.4664186167022,14100.875176811876,314.0
1626.0,2036.797150568182,14106.881231299316,314.0
1628.0,2056.9286184153975,14112.544348674432,314.0
1630.0,2077.060086262613,14118.20746604955,314.0
1632.0,2097.1915541098288,14123.870583424665,314.0
1634.0,2117.323021957044,14129.533700799782,314.0
1636.0,2136.5249934017243,14134.33967787034,314.24930457660844
1638.0,2155.5988800071163,14139.027540790206,314.5329633869089
1640.0,2174.672766612508,14143.715403710074,314.8166221972093
1642.0,2193.7466532179,14148.40326662994,315.10028100750975
1644.0,2212.820539823292,14153.091129549806,315.3839398178102
1646.0,2231.8944264286843,14157.778992469674,315.6675986281106
1648.0,2251.097938178397,14162.325638734434,315.95087511562895
1650.0,2270.5860884609565,14166.562193143685,316.23331207624574
1652.0,2290.074238743516,14170.798747552939,316.51574903686253
1654.0,2309.562389026076,14175.03530196219,316.7981859974794
1656.0,2329.050539308635,14179.271856371442,317.08062295809617
1658.0,2348.5386895911947,14183.508410780694,317.36305991871296
1660.0,2368.0268398737544,14187.744965189946,317.64549687932976
1662.0,2388.815375243853,14192.134331173153,317.92802994058485
1664.0,2418.1894033072167,14197.490172854585,318.0
1666.0,2449.021727029585,14203.00290286245,318.0
1668.0,2479.854050751953,14208.515632870316,318.0
1670.0,2510.686374474321,14214.028362878182,318.0
1672.0,2541.518698196689,14219.541092886047,318.0
1674.0,2572.351021919057,14225.053822893915,318.0
1676.0,2603.1833456414247,14230.56655290178,318.0
1678.0,2634.0156693637928,14236.079282909646,318.0
1680.0,2664.847993086161,14241.592012917512,318.0
1682.0,2689.952144667224,14245.597793138748,318.12850264932024
1684.0,2711.2660861825925,14248.707254394756,318.2691110152616
1686.0,2732.580027697961,14251.816715650762,318.409719381203
1688.0,2753.8939692133304,14254.92617690677,318.55032774714437
1690.0,2775.207910728699,14258.035638162779,318.69093611308574
1692.0,2796.5218522440678,14261.145099418787,318.8315444790271
1694.0,2817.835793759437,14264.254560674795,318.9721528449685
1696.0,2839.1497352748056,14267.364021930802,319.11276121090987
1698.0,2860.4636767901748,14270.47348318681,319.25336957685124
1700.0,2881.7776183055435,14273.582944442818,319.3939779427926
1702.0,2903.091559820912,14276.692405698826,319.534586308734
1704.0,2924.4055013362813,14279.801866954835,319.67519467467537
1706.0,2945.71944285165,14282.911328210841,319.81580304061674
1708.0,2967.0333843670187,14286.02078946685,319.9564114065581
1710.0,2986.9025167731256,14288.549457126994,320.0778069315021
1712.0,3006.1225320431863,14290.817188533922,320.1905706003458
1714.0,3025.3425473132465,14293.084919940851,320.3033342691894
1716.0,3044.562562583307,14295.352651347781,320.4160979380331
1718.0,3063.782577853368,14297.620382754709,320.5288616068768
1720.0,3083.968217753609,14299.888426561565,320.6415322272207
1722.0,3104.3480025681474,14302.156533178393,320.75418413957766
1724.0,3124.7277873826856,14304.424639795221,320.8668360519347
1726.0,3145.107572197224,14306.69274641205,320.97948796429165
1728.0,3164.978071103957,14308.739115436842,321.056987295304
1730.0,3184.7351935757897,14310.736121584547,321.1266610134546
1732.0,3204.492316047622,14312.73312773225,321.1963347316053
1734.0,3224.2494385194545,14314.730133879955,321.26600844975593
1736.0,3244.006560991287,14316.72714002766,321.33568216790655
1738.0,3263.7636834631194,14318.724146175364,321.4053558860572
1740.0,3283.520805934952,14320.721152323069,321.4750296042078
1742.0,3303.2779284067847,14322.718158470774,321.54470332235843
1744.0,3323.035050878617,14324.715164618478,321.61437704050905
1746.0,3342.7921733504495,14326.712170766183,321.6840507586597
1748.0,3362.5492958222817,14328.709176913888,321.7537244768103
1750.0,3382.3064182941143,14330.706183061591,321.82339819496093
1752.0,3402.063540765947,14332.703189209296,321.89307191311156
1754.0,3417.878510404803,14334.170443911562,321.96260818654235
1756.0,3431.5249957404803,14335.354397537865,322.06437693498447
1758.0,3443.448263985838,14336.316215381963,322.2036958204334
1760.0,3455.371532231196,14337.278033226063,322.3430147058823
1762.0,3467.2948004765535,14338.23985107016,322.4823335913312
1764.0,3479.2180687219115,14339.201668914258,322.6216524767801
1766.0,3491.141336967269,14340.163486758358,322.76097136222904
1768.0,3503.064605212627,14341.125304602456,322.90029024767796
1770.0,3515.2354850504767,14342.088367131179,323.0
1772.0,3528.029688061806,14343.054562957348,323.0
1774.0,3540.8238910731357,14344.020758783516,323.0
1776.0,3553.618094084465,14344.986954609685,323.0
1778.0,3566.4122970957947,14345.953150435853,323.0
1780.0,3579.206500107124,14346.919346262022,323.0
1782.0,3592.000703118453,14347.88554208819,323.0
1784.0,3604.7949061297827,14348.85173791436,323.0
1786.0,3617.589109141112,14349.817933740527,323.0
1788.0,3634.518321390931,14351.191331326878,323.0
1790.0,3652.4076372982463,14352.65927668247,323.0
1792.0,3670.2969532055617,14354.127222038063,323.0
1794.0,3688.186269112877,14355.595167393656,323.0
1796.0,3708.4101316294414,14357.293189280135,323.11457458651535
1798.0,3729.5275511639115,14359.07927387567,323.27300305260155
1800.0,3750.6449706983817,14360.865358471206,323.4314315186878
1802.0,3771.762390232852,14362.651443066741,323.589859984774
1804.0,3792.879809767322,14364.437527662278,323.74828845086023
1806.0,3813.9972293017922,14366.223612257814,323.90671691694644
1808.0,3835.1253314321534,14368.010745696885,324.0651432193372
1810.0,3858.210401633709,14369.990019073735,324.22317314962555
1812.0,3881.295471835264,14371.969292450587,324.38120307991386
1814.0,3904.3805420368194,14373.948565827437,324.5392330102022
1816.0,3927.465612238375,14375.927839204289,324.6972629404906
1818.0,3950.5506824399304,14377.907112581139,324.85529287077895
1820.0,3973.5848002336666,14379.87996867882,325.00776092373223
1822.0,3996.0654926159527,14381.783122764047,325.0998180091891
1824.0,4018.546184998239,14383.686276849272,325.1918750946459
1826.0,4041.026877380525,14385.589430934497,325.2839321801028
1828.0,4063.507569762811,14387.492585019721,325.3759892655596
1830.0,4085.988262145097,14389.395739104946,325.4680463510165
1832.0,4108.468954527383,14391.298893190171,325.56010343647336
1834.0,4130.949646909669,14393.202047275396,325.65216052193017
1836.0,4153.4303392919555,14395.105201360622,325.74421760738704
1838.0,4174.19576723581,14396.824865721297,325.8361936520658
1840.0,4193.439096705359,14398.38170420887,325.92809778244265
1842.0,4212.173981706018,14399.873799351773,326.01996687054026
1844.0,4229.08112727256,14401.133157251199,326.1117099898063
1846.0,4245.988272839102,14402.392515150625,326.20345310907237
1848.0,4262.895418405645,14403.651873050052,326.2951962283384
1850.0,4279.802563972186,14404.911230949478,326.3869393476045
1852.0,4296.709709538729,14406.170588848903,326.4786824668705
1854.0,4313.616855105271,14407.42994674833,326.5704255861366
1856.0,4330.524000671813,14408.689304647756,326.6621687054026
1858.0,4347.431146238356,14409.948662547182,326.7539118246687
1860.0,4364.338291804897,14411.20802044661,326.84565494393473
1862.0,4381.24543737144,14412.467378346035,326.9373980632008
1864.0,4398.623195784658,14413.730287331626,327.0
1866.0,4417.013009029154,14415.000857738187,327.0
1868.0,4437.0508106425605,14416.322031470938,327.0
1870.0,4457.088612255968,14417.64320520369,327.0
1872.0,4477.126413869374,14418.964378936442,327.0
1874.0,4497.1642154827805,14420.285552669195,327.0
1876.0,4517.202017096187,14421.606726401946,327.0
1878.0,4537.239818709593,14422.927900134699,327.0
1880.0,4557.2776203230005,14424.249073867451,327.0
1882.0,4577.315421936407,14425.570247600202,327.0
1884.0,4597.353223549813,14426.891421332955,327.0
1886.0,4617.38342331413,14428.155759042531,327.0458629867937
1888.0,4637.271366657427,14429.387871170473,327.15567792025377
1890.0,4657.159310000725,14430.619983298417,327.2654928537139
1892.0,4677.0472533440225,14431.85209542636,327.37530778717405
1894.0,4696.93519668732,14433.084207554304,327.48512272063414
1896.0,4716.823140030618,14434.316319682248,327.5949376540943
1898.0,4736.711083373915,14435.54843181019,327.7047525875544
1900.0,4756.591703646504,14436.754656641857,327.8144215826334
1902.0,4776.468087302008,14437.945904892518,327.924006147961
1904.0,4796.372241648444,14439.125278390702,328.0419262917933
1906.0,4816.339222936351,14440.277787077328,328.1787044072948
1908.0,4836.306204224258,14441.430295763952,328.3154825227963
1910.0,4856.273185512165,14442.582804450578,328.45226063829784
1912.0,4876.240166800072,14443.735313137202,328.58903875379934
1914.0,4896.207148087979,14444.887821823828,328.72581686930084
1916.0,4916.174129375886,14446.040330510452,328.8625949848024
1918.0,4936.1411106637925,14447.192839197078,328.9993731003039
1920.0,4956.139308670743,14448.195436511807,328.8907655662329
1922.0,4976.137650413109,14449.19734356907,328.78102816939696
1924.0,4996.135992155476,14450.199250626334,328.67129077256106
1926.0,5016.134333897842,14451.201157683596,328.5615533757251
1928.0,5036.132675640209,14452.20306474086,328.45181597888916
